dataset,artifact_path,commit_sha,analysis_type,protocol,task,label_policy,uses_target_subject,uses_target_stimulus,strict_joint,reproducible,usable_for_current_audit,notes,commit_date,commit_message,git_status_at_commit,current_path_exists,deleted_later_in_history
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_current.json,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_current.md,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_current_decision_table.csv,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_current_fold_metrics.csv,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_current_predictions.csv,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_current_subject_stats.csv,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current.json,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current.md,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current_decision_table.csv,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current_fold_metrics.csv,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current_predictions.csv,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
I-DARE,docs/roca/idare_06a1_previous_model_deep_residual_probe_smoke_current_subject_stats.csv,df58c9bc22b6d7cec529aaccd472ef73c9aa9bc3,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:43:54+03:00,Add I-DARE previous-model deep residual probe,A,yes,yes
DEAP+I-DARE,docs/roca/idare_06a1b_input_window_policy_audit_current.json,1c27a247c5a0cf1b07b747097ba39216bda0e3ff,chance-or-null-analysis,leave-one-subject-out,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low+threshold_gt5,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:20:39+03:00,Correct I-DARE input-window policy audit,M,yes,yes
DEAP+I-DARE,docs/roca/idare_06a1b_input_window_policy_audit_current.md,1c27a247c5a0cf1b07b747097ba39216bda0e3ff,data-or-cache-audit,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:20:39+03:00,Correct I-DARE input-window policy audit,M,yes,yes
I-DARE,docs/roca/idare_06a1b_input_window_policy_audit_current_alignment_audit.csv,e3b62b1efc10286839f8c1042aae827f4b4da514,data-or-cache-audit,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:18:33+03:00,Add I-DARE input-window policy audit,A,yes,yes
I-DARE,docs/roca/idare_06a1b_input_window_policy_audit_current_cache_shape_inventory.csv,e3b62b1efc10286839f8c1042aae827f4b4da514,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:18:33+03:00,Add I-DARE input-window policy audit,A,yes,yes
I-DARE,docs/roca/idare_06a1b_input_window_policy_audit_current_candidate_06a1_configs.csv,1c27a247c5a0cf1b07b747097ba39216bda0e3ff,model-or-training-result,smoke-or-partial,arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:20:39+03:00,Correct I-DARE input-window policy audit,M,yes,yes
DEAP+I-DARE,docs/roca/idare_06a1b_input_window_policy_audit_current_decision_table.csv,1c27a247c5a0cf1b07b747097ba39216bda0e3ff,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:20:39+03:00,Correct I-DARE input-window policy audit,M,yes,yes
I-DARE,docs/roca/idare_06a1b_input_window_policy_audit_current_index_inventory.csv,e3b62b1efc10286839f8c1042aae827f4b4da514,chance-or-null-analysis,leave-one-subject-out,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low+threshold_gt5,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:18:33+03:00,Add I-DARE input-window policy audit,A,yes,yes
DEAP+I-DARE,docs/roca/idare_06a1b_input_window_policy_audit_current_script_usage_audit.csv,e3b62b1efc10286839f8c1042aae827f4b4da514,prior-or-baseline,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:18:33+03:00,Add I-DARE input-window policy audit,A,yes,yes
I-DARE,docs/roca/idare_06a1x_loso_generalization_failure_autopsy_current.json,5a0d0ca6fa3cf5ffcfba6201b3b24c8c710774de,variance-decomposition,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:54:54+03:00,Add I-DARE LOSO generalization failure autopsy,A,yes,yes
I-DARE,docs/roca/idare_06a1x_loso_generalization_failure_autopsy_current.md,5a0d0ca6fa3cf5ffcfba6201b3b24c8c710774de,variance-decomposition,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:54:54+03:00,Add I-DARE LOSO generalization failure autopsy,A,yes,yes
I-DARE,docs/roca/idare_06a1x_loso_generalization_failure_autopsy_current_decision_table.csv,5a0d0ca6fa3cf5ffcfba6201b3b24c8c710774de,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:54:54+03:00,Add I-DARE LOSO generalization failure autopsy,A,yes,yes
I-DARE,docs/roca/idare_06a1x_loso_generalization_failure_autopsy_current_eeg_domain_shift_by_subject.csv,5a0d0ca6fa3cf5ffcfba6201b3b24c8c710774de,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:54:54+03:00,Add I-DARE LOSO generalization failure autopsy,A,yes,yes
I-DARE,docs/roca/idare_06a1x_loso_generalization_failure_autopsy_current_next_steps.csv,5a0d0ca6fa3cf5ffcfba6201b3b24c8c710774de,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:54:54+03:00,Add I-DARE LOSO generalization failure autopsy,A,yes,yes
I-DARE,docs/roca/idare_06a1x_loso_generalization_failure_autopsy_current_previous_deep_summary.csv,5a0d0ca6fa3cf5ffcfba6201b3b24c8c710774de,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:54:54+03:00,Add I-DARE LOSO generalization failure autopsy,A,yes,yes
I-DARE,docs/roca/idare_06a1x_loso_generalization_failure_autopsy_current_residual_variance_decomposition.csv,5a0d0ca6fa3cf5ffcfba6201b3b24c8c710774de,variance-decomposition,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:54:54+03:00,Add I-DARE LOSO generalization failure autopsy,A,yes,yes
I-DARE,docs/roca/idare_06a1x_loso_generalization_failure_autopsy_current_split_control_metrics.csv,5a0d0ca6fa3cf5ffcfba6201b3b24c8c710774de,model-or-training-result,leave-one-subject-out,unspecified,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T21:54:54+03:00,Add I-DARE LOSO generalization failure autopsy,A,yes,yes
I-DARE,docs/roca/idare_06a1y_split_control_deep_learning_probe_current.json,d6711145a79e15a10584d97dec0f10f17e51252c,model-or-training-result,leave-one-subject-out,arousal,unspecified,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T22:15:27+03:00,Add I-DARE split-control deep learning probe,A,yes,yes
